URI,name,street,zip,city,ticket_vending_machine,luggage_lockers,free_parking,taxi,bicycle_spots,blue-bike,bus,tram,metro,wheelchair_available,ramp,disabled_parking_spots,elevated_platform,escalator_up,escalator_down,elevator_platform,audio_induction_loop,sales_open_monday,sales_close_monday,sales_open_tuesday,sales_close_tuesday,sales_open_wednesday,sales_close_wednesday,sales_open_thursday,sales_close_thursday,sales_open_friday,sales_close_friday,sales_open_saturday,sales_close_saturday,sales_open_sunday,sales_close_sunday
8881190,Lens,Rue Vallaville / Rue De La Station,7870,Lens,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8832003,Leopoldsburg,Nicolaylaan,3970,Leopoldsburg,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8775544,Les Arcs - Draguignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8886504,Lessen,Rue René Magritte,7860,Lessines,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
8833001,Leuven,Martelarenplein 20,3000,Leuven,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,05:45,21:30,05:45,21:30,05:45,21:30,05:45,21:30,05:45,21:30,06:00,21:30,06:00,21:30
8886348,Leuze,Rue Du Seuwoir,7900,Leuze-En-Hainaut,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
8882339,Leval,Rue Albert 1er,7134,Leval-Trahegnies,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8728710,Lezennes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8865003,Libramont,Place De La Gare 1,6800,Libramont-Chevigny,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,08:15,15:30,11:15,18:30
8892205,Lichtervelde,Statieplaats 5,8810,Lichtervelde,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,07:15,14:30,,
8895836,Liedekerke,Affligemsestraat 400,1770,Liedekerke,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
8821600,Lier,Leopoldplein 32,2500,Lier,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:00,20:00,07:45,15:00
8895570,Lierde,Steenweg 112,9570,Lierde,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8841673,Liers,Rue Provinciale 165,4450,Liers-Juprelle,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8872520,Ligny,Rue Du Grand Central,5140,Ligny,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8722326,Lille Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8728600,Lille Flandres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8814241,Lillois,Rue René Franck,1428,Lillois-Witterzee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8811635,Limal,Rue De La Gare,1300,Limal,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8032572,Limburg Süd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8814142,Linkebeek,Square Marcel En Robert Maas,1630,Linkebeek,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8891629,Lissewege,Stationsstraat 18,8340,Lissewege,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8841558,Liège-Carré,Rue Pouplin,4000,Liege,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8841004,Liège-Guillemins,Place Des Guillemins 2,4000,Liege,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
8841525,Liège-Saint-Lambert,Fond Saint-Servais 3,4000,Liege,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:00,20:30,07:45,15:00
8871712,Lobbes,Rue De La Station 2,6540,Lobbes,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
8872306,Lodelinsart,Rue De La Station,6042,Lodelinsart,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8894201,Lokeren,Stationsplein,9160,Lokeren,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:00,20:00,06:00,20:00
8832565,Lommel,Stationstraat 278,3920,Lommel,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8822111,Londerzeel,Klein Holland 2,1840,Londerzeel,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
7015400,London Saint Pancras International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8861416,Lonzée,Rue De La Gare,5030,Lonzée,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8714210,Lorraine TGV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8814357,Lot,Stationsstraat,1651,Lot- Beersel,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8811676,Louvain-la-Neuve,Rue Des Wallons 1,1348,Louvain-La-Neuve,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:45,21:00,06:45,21:00
8863156,Lustin,Rue De La Gare,5170,Profondeville,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8871308,Luttre,Avenue De La Gare 1,6238,Luttre,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
8772319,Lyon Part Dieu TGV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8772202,Lyon-Perrache TGV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8776290,Lyon-Saint Exupéry TGV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200100,Lëtzebuerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8400424,Maastricht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8400426,Maastricht Randwyck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8886041,Maffle,Rue Salvador Allende,7810,Maffle,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8822137,Malderen,Boeksheide,1840,Malderen,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8200516,Mamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8210014,Mamer-Lycée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8882701,Manage,Place De La Gare 21,7170,Manage,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8866175,Marbehan,Place De La Gare 1,6724,Marbehan (habay),1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
8864410,Marche-en-Famenne,Rue Du Luxembourg,6900,Marche-En-Famenne,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8863461,Marche-les-Dames,Rue Roi Chevalier 1,5024,Marche-Les-Dames,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8883220,Marche-lez-Écaussinnes,Rue Joseph Wauters,7180,Marche-Lez-Ecaussinnes,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8871852,Marchienne-Zone,Rue De La Jambe De Bois,6110,Montigny-Le-Tilleul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8871100,Marchienne-au-Pont,Place Des Combattants,6030,Marchienne-Au-Pont,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
8891132,Maria-Aalter,Knesselarestr/blekkevijverstr,9880,Maria-Aalter,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8875002,Mariembourg,Place Léopold Roger 1,5660,Mariembourg,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,,,,
8864345,Marloie,Place De La Gare 1,6900,Marloie,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,08:15,15:30,,
8711184,Marne-la-Vallée - Chessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8775100,Marseille-Saint-Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8881174,Masnuy-Saint-Pierre,Rue Des Masnuy,7050,Masnuy-Saint-Pierre,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8739370,Massy TGV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8729500,Maubeuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8885530,Maubray,Rue De La Gare,7640,Maubray,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8861333,Mazy,Chaussée De Nivelle,5032,Mazy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8822004,Mechelen,Koning Albertplein 2,2800,Mechelen,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:45,21:00,06:45,21:00
8822343,Mechelen-Nekkerspoel,Ontvoeringsplein,2800,Mechelen,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
8811171,Meiser,Leuvensesteenweg,1030,Brussel,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8821824,Melkouwen,Melkouwensesteenweg Zn.,2590,Berlaar,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8893039,Melle,Gemeenteplein Zn,9090,Melle,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8890142,Melle PW,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8864436,Melreux-Hotton,Avenue De La Gare 1,6990,Hotton,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8894755,Melsele,Spoorweglaan Z/n,9120,Beveren (melsele),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8896305,Menen,Bevrijdingsplein,8930,Menen,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,,,,
8812120,Merchtem,Stationsstraat 136,1785,Merchtem,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8893013,Merelbeke,Merelbekestationsplein 16,9050,Gentbrugge,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8811197,Merode,Tervurenlaan,1040,Brussel,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8200110,Mersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8866662,Messancy,Rue De La Station,6780,Messancy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8719203,Metz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8886058,Mevergnies-Attre,Avenue Saint Martin,7941,Attre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8200128,Michelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8841665,Milmort,Rue Bovendael,4040,Milmort,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8814431,Moensberg,Horzelstraat,1180,Ukkel,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8832409,Mol,Statieplein 1,2400,Mol,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,07:45,15:00,07:45,15:00
8812112,Mollem,Voorste Hoeve,1730,Mollem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8841459,Momalle,Rue De La Gare 96,4350,Momalle,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8881000,Mons,Boulevard Charles Quint 33,7000,Mons,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:00,20:00,06:00,20:00
8861549,Mont-Saint-Guibert,Rue De La Station 16,1435,Mont-St-Guibert,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8777300,Montpellier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8893062,Moortsele,Van Thorenburghlaan,9860,Scheldewindeke - Oosterzele,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8882230,Morlanwelz,Rue Des Déportés 1,7140,Morlanwelz,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8821147,Mortsel,Cogelslei,2640,Mortsel,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8821154,Mortsel-Deurnesteenweg,Deurnestraat,2640,Mortsel,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8821246,Mortsel-Liersesteenweg,Weerstandsplein,2640,Mortsel,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8821238,Mortsel-Oude God,Groten Hof,2640,Mortsel-Oude-God,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8885704,Mouscron,Place De La Gare,7700,Mouscron,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,07:00,14:15,07:00,14:15
8889011,Mouscron-Frontiere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8861150,Moustier,Place De La Gare 12,5190,Moustier,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8811403,Mouterij/Germoir,Mouterijstraat,1050,Elsene,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8774172,Moûtiers-Salins-Brides-les-Bai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8822426,Muizen,Karolingenstraat,2812,Muizen,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8718206,Mulhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8895232,Munkzwalm,Zuidlaan 1,9630,Zwalm,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8842648,Méry,Place De La Gare 8,4130,Esneux,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8863008,Namur,Place De La Station,5000,Namur,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,05:45,20:30,05:45,20:30,05:45,20:30,05:45,20:30,05:45,20:30,06:00,20:30,06:15,20:30
8863453,Namêche,Rue De La Gare 15,5300,Nameche,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8864964,Naninne,Rue De La Gare De Naninne 124,5100,Naninne,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8778110,Narbonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8864915,Natoye,Rue De La Gare,5360,Natoye,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8832615,Neerpelt,Stationsstraat 84,3910,Neerpelt,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,07:15,14:30,07:15,14:30,07:15,14:30,07:15,14:30,07:15,14:30,,,,
8833670,Neerwinden,Braakkouterstraat,3400,Neerwinden,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8844230,Nessonvaux,Rue De La Gare,4870,Trooz,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8866258,Neufchâteau,Place De La Gare 37,6840,Longlier-Neufchateau,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8883121,Neufvilles,Place De La Gare,7063,Neufvilles,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8775605,Nice Ville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8824240,Niel,Stationsstraat,2845,Niel,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8894714,Nieuwkerken-Waas,Heihoekstraat Z/n,9100,Sint-Niklaas (nieuwkerken-Waas),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8821667,Nijlen,Statieplein 1,2560,Nijlen,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8881315,Nimy,Rue Des Viaducs/chaussée De Bruxelles,7020,Nimy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8895760,Ninove,Stationsplein 64,9400,Ninove,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
8814209,Nivelles,Rue De Namur 185,1400,Nivelles,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:00,20:30,06:00,20:30
8821105,Noorderkempen,Oudaenstraat,2960,Brecht,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,,,,
8811247,Nossegem,Mechelsesteenweg Zn.,1930,Nossegem,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8777500,Nîmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8871332,Obaix-Buzet,Rue De La Station - Rue Du Tienne,6230,Luttre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8881406,Obourg,Rue De Beauval 49,7034,Obourg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8895778,Okegem,J. Van Ockegemstraat 2,9400,Okegem - Ninove,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8832458,Olen,Stationsstraat,2250,Olen,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8891702,Oostende,NatiËnkaai 1,8400,Oostende,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:45,21:00,06:45,21:00
