route_id,agency_id,"route_short_name","route_long_name","route_desc",route_type,"route_url","route_color","route_text_color"
69843,1,"62","Tongeren - Vroenhoven - Maastricht","Maastricht - Tongeren/Tongeren - Maastricht",3,"","BB0022","FFFFFF"
69844,1,"63","Eisden - Maasmechelen - Lanaken - Maastricht","Eisden - Maastricht/Maastricht - Eisden",3,"","FF88AA","000000"
69845,1,"64","Dilsen-Maasmechelen-Opgrimbie-Rekem O.P.Z","Dilsen-Rekem O.P.Z./Rekem O.P.Z.-Dilsen",3,"","995511","FFFFFF"
69846,1,"65","Stokkem-Meeswijk-Maasmechelen-Boorsem-Uikhoven","Stokkem-Uikhoven/Uikhoven-Stokkem",3,"","AACCEE","000000"
69847,1,"68","Bocholt - Houthalen - Antwerpen","Bocholt - Antwerpen/Antwerpen - Bocholt",3,"","EE8822","FFFFFF"
69848,1,"74","Tongeren - Liège","Tongeren - Liège/Liège - Tongeren",3,"","EE8822","FFFFFF"
69849,1,"84","Hamont - Geel","Geel - Hamont/Hamont - Geel",3,"","AACCEE","000000"
69850,1,"90","Donk - Herk-de-Stad - Lummen - Beringen","Donk - Beringen/Beringen - Donk",3,"","1199DD","FFFFFF"
69851,1,"91","Hasselt - Lummen - Tessenderlo - Hulst","Hasselt - Hulst/Hulst - Hasselt",3,"","991199","FFFFFF"
69852,1,"92","Diest  - Lummen - Heusden","Diest - Heusden/Heusden - Diest",3,"","BBDD00","000000"
69853,1,"H01","Hasselt - Kermt - Stevoort - Hasselt Station",,3,"","BB0022","FFFFFF"
69854,1,"104","Hasselt-Tongeren(bediening Schalkhoven/Diepenbeek)","Hasselt - Tongeren/Tongeren - Hasselt",3,"","FFCC11","000000"
69855,1,"105","Hasselt - Stevoort - Sint-Truiden","Hasselt - Sint-Truiden/Sint-Truiden - Hasselt",3,"","1199DD","FFFFFF"
69856,1,"H10","Hasselt - Stevoort - Kermt - Hasselt Station",,3,"","FF88AA","000000"
69857,1,"11","Maaseik - Genk - Hasselt","Hasselt - Maaseik/Maaseik - Hasselt",3,"","005555","FFFFFF"
69858,1,"H13","Hasselt - Kuringen - Kiewit - Hasselt Station",,3,"","BBDD00","000000"
69859,1,"128","Hasselt - Kiewit Bewel","Hasselt - Kiewit Bewel/Kiewit Bewel - Hasselt",3,"","FFFFFF","C5AA77"
69860,1,"129","Genk - Bokrijk - Kiewit Bewel","Genk - Kiewit Bewel/Kiewit Bewel - Genk",3,"","FFFFFF","C5AA77"
69861,1,"30","Stevoort - Herk-de-Stad (schoolbediening)","Stevoort - Herk-de-Stad (schoolbediening)/Herk-de-Stad - Stevoort (schoolbediening)",3,"","77CCAA","000000"
69862,1,"13b","Helchteren - Peer - Bree","Helchteren - Bree/Bree - Helchteren",3,"","C5AA77","000000"
69863,1,"14b","Bree - Molenbeersel/Kinrooi","Molenbeersel - Bree/Bree - Molenbeersel",3,"","229922","FFFFFF"
69864,1,"15b","Geel - Herentals","Geel - Herentals/Herentals - Geel",3,"","0044BB","FFFFFF"
69865,1,"15c","Geel Industriepark - Mol - Leopoldsburg","Geel - Leopoldsburg/Leopoldsburg - Geel",3,"","771133","FFFFFF"
69866,1,"170","Beringen - Mol","Beringen - Mol/Mol - Beringen",3,"","229922","FFFFFF"
69867,1,"17a","Diest - Mol / Leopoldsburg","Diest - Leopoldsburg/Mol/Mol/Leopoldsburg - Diest",3,"","1199DD","FFFFFF"
69868,1,"17c","Tessenderlo - Ham","Tessenderlo - Ham/Ham - Tessenderlo",3,"","EE8822","FFFFFF"
69869,1,"17c","Tessenderlo (schoolbediening)","Tessenderlo/Deurne - Tessend broedersch/Tessenderlo broederschool-Tessend/Deurne",3,"","EE8822","FFFFFF"
69870,1,"178","Brussel - Leuven - Houthalen- Maaseik","Maaseik - Brussel/Brussel - Maaseik",3,"","0099AA","000000"
69871,1,"179","Brussel - Leuven - Beringen - Leopoldsburg -Hamont","Brussel - Hamont/Hamont - Brussel",3,"","991199","FFFFFF"
69872,1,"180","Lommel - Hasselt","Hasselt - Lommel/Lommel - Hasselt",3,"","005555","FFFFFF"
69873,1,"18a","Hasselt - Houthalen - Neerpelt - Achel","Hasselt - Achel/Achel - Hasselt",3,"","771133","FFFFFF"
69874,1,"182","Hasselt - Neerpelt - Achel Sneldienst","Hasselt - Achel Sneldienst/Achel - Hasselt Sneldienst",3,"","BB0022","FFFFFF"
69875,1,"183","Genk - Bree - Neerpelt Sneldienst","Genk - Neerpelt Sneldienst/Neerpelt - Genk Sneldienst",3,"","FFCC11","000000"
69876,1,"184","Leopoldsburg-Tessenderlo-Diest Sneldienst","Leopoldsburg - Tessenderlo - Diest Sneldienst/Diest - Tessenderlo - Leopoldsburg Sneldienst",3,"","C5AA77","000000"
69877,1,"19b","Kwaadmechelen - Westerlo","Kwaadmechelen - Westerlo/Westerlo - Kwaadmechelen",3,"","DD0077","FFFFFF"
69878,1,"20a","Hasselt - Bilzen - Maastricht/Lanaken - Rekem","Hasselt - Lanaken/Maastricht/Maastricht/Lanaken - Hasselt",3,"","8899AA","000000"
69879,1,"21a","Hasselt - Sint-Truiden - Landen","Hasselt - Landen/Landen - Hasselt",3,"","C5AA77","000000"
69880,1,"23a","Sint-Truiden - Tongeren","Sint-Truiden - Tongeren/Tongeren - Sint-Truiden",3,"","005555","FFFFFF"
69881,1,"23a","Sint-Truiden - Tongeren (bediening Wellen)","Sint-Truiden - Tongeren Bediening Wellen/Tongeren - Sint-Truiden Bediening Wellen",3,"","005555","FFFFFF"
69882,1,"15b","Pendel Geel Thomas More","Geel Station - Geel Thomas More/Geel Thomas More - Geel Station",3,"","0044BB","FFFFFF"
69883,1,"266","Bree - Tongerlo - Kinrooi - Maaseik Bewel","Bree - Maaseik BEWEL/Maaseik BEWEL - Bree",3,"","FFFFFF","C5AA77"
69884,1,"283","Hasselt - Houthalen - Peer - Kleine Brogel","Hasselt - Kleine Brogel/Kleine Brogel - Hasselt",3,"","77CCAA","000000"
69885,1,"299","Hasselt - Diest - Geel","Hasselt - Geel/Geel - Hasselt",3,"","FF88AA","000000"
69886,1,"302","Maaseik - Leopoldsburg - Geel","Maaseik - Geel/Geel - Maaseik",3,"","995511","FFFFFF"
69887,1,"306","Geel - Leuven - Brussel","Leuven - Geel/Geel - Leuven",3,"","C5AA77","000000"
69888,1,"307","Lommel (schoolbediening)","Lommel Kolonie - Lommel Provil/Lommel Provil - Lommel Kolonie",3,"","BBDD00","000000"
69889,1,"34a","Bilzen - Tongeren","Bilzen - Tongeren/Tongeren - Bilzen",3,"","229922","FFFFFF"
69890,1,"346","Landen - Tienen","Landen - Tienen/Tienen - Landen",3,"","991199","FFFFFF"
69891,1,"348","Landen - Ezemaal - Overhespen schoolbediening","Landen - Overhespen/Overhespen - Landen",3,"","BB0022","FFFFFF"
69892,1,"35c","Hasselt - Diest / Tessenderlo","Hasselt - Tessenderlo/Diest/Diest/Tessenderlo - Hasselt",3,"","005555","FFFFFF"
69893,1,"39b","Tongeren - Visé - Voeren / Fourons","Tongeren - Voeren/Fourons/Voeren/Fourons - Tongeren",3,"","BBDD00","000000"
69894,1,"402","Gruitrode - Meeuwen - Peer - Hechtel","Gruitrode - Hechtel/Hechtel - Gruitrode",3,"","DD0077","FFFFFF"
69895,1,"412","Rosoux - Jeuk - Waremme","Waremme - Waremme/Waremme - Waremme",3,"","0044BB","FFFFFF"
69896,1,"453","Diepenbeek Universiteit - Kortessem","Diepenbeek - Vliermaalroot/Vliermaalroot - Diepenbeek",3,"","444411","FFFFFF"
69897,1,"AL","Avondlijn",,3,"","991199","FFFFFF"
69898,1,"H11","Hasselt - Alverberg - Hasselt Station",,3,"","771133","FFFFFF"
69899,1,"H12","Hasselt - Spalbeek - Kermt - Stokrooie - Hasselt",,3,"","0099AA","000000"
69900,1,"H14","Hasselt - Kiewit - Godsheide - Hasselt Station",,3,"","AACCEE","000000"
69901,1,"H15","Hasselt - Godsheide - Rapertingen - Hasselt",,3,"","FFCC11","000000"
69902,1,"H16","Hasselt - Rapertingen - Hasselt Station",,3,"","FFCCAA","000000"
69903,1,"H17","Hasselt-Rapertingen-Alken-St-Lambr. Herk-Hasselt",,3,"","77CCAA","000000"
69904,1,"H18","Hasselt-St.-Lam-Terkoest-Stev-Kuringen-Hasselt",,3,"","C5AA77","000000"
69905,1,"H19","Hasselt - Runkst - Kuringen - Hasselt Station",,3,"","8899AA","000000"
69906,1,"CP","Centrumpendel",,3,"","FFCC11","000000"
69907,1,"H21","Hasselt - Stokrooie - Kermt - Spalbeek - Hasselt",,3,"","005555","FFFFFF"
69908,1,"BP","Boulevardpendel",,3,"","1199DD","FFFFFF"
69909,1,"H31","Hasselt - Kiewit - Kuringen - Hasselt Station",,3,"","229922","FFFFFF"
69910,1,"H41","Hasselt - Godsheide - Kiewit - Hasselt Station",,3,"","1199DD","FFFFFF"
69911,1,"H51","Hasselt - Rapertingen - Godsheide - Hasselt",,3,"","EE8822","FFFFFF"
69912,1,"H61","Hasselt - Rapertingen - Hasselt Station",,3,"","DD0077","FFFFFF"
69913,1,"H71","Hasselt-St-Lambr. Herk-Alken-Rapertingen-Hasselt",,3,"","444411","FFFFFF"
69914,1,"H81","Hasselt-Kuringen-Stev-Terkoest-St.-Lam-Hasselt",,3,"","995511","FFFFFF"
69915,1,"H91","Hasselt - Kuringen - Runkst - Hasselt Station",,3,"","0044BB","FFFFFF"
69916,1,"G1","Sledderlo - Genk Station - Waterschei","Sledderlo - Waterschei/Waterschei - Sledderlo",3,"","AACCEE","000000"
69917,1,"G2","Genk Station - Ziekenhuis O- Limburg/Kattevennen","Genk Station - Genk Bloso/Genk Bloso - Genk Station",3,"","BBDD00","000000"
69918,1,"G3","Avondlijn","Genk Station (Lus)/Genk Station (Afzetlus)",3,"","0099AA","000000"
69919,1,"G4","Bokrijk - Winterslag - Genk Station - Gelieren","Bokrijk Dreef - Genk Gelieren/Genk Gelieren - Bokrijk Dreef",3,"","BB0022","FFFFFF"
69920,1,"G5","Termien - Genk Station","Termien - Genk Station/Genk Station - Termien",3,"","005555","FFFFFF"
69921,1,"G6","Genk Station - Waterschei - Zwartberg","Genk Station - Zwartberg/Zwartberg - Genk Station",3,"","991199","FFFFFF"
69922,1,"G7","Genk - Zutendaal","Genk - Zutendaal/Zutendaal - Genk",3,"","EE8822","FFFFFF"
69923,1,"G8","Genk Sation-Zwartberg -Opglabbeek N. Kempen-Louwel","Genk Station - Opglabbeek Nieuwe Kempen/Opglabbeek Nieuwe Kempen - Genk Station",3,"","229922","FFFFFF"
69924,1,"629","Tongeren Station - Tongeren Bewel","Tongeren Station - Tongeren Bewel/Tongeren Bewel - Tongeren Station",3,"","FFFFFF","C5AA77"
69925,1,"638","Lanaken - Eisden - Maaseik Bewel","Lanaken - Maaseik BEWEL/Maaseik BEWEL - Lanaken",3,"","FFFFFF","C5AA77"
69926,1,"T1","Nerem-Sluizen-Mal-Tongeren-'sHeren-Membr.-Genoels","Nerem - Genoelselderen/Genoelselderen - Nerem",3,"","DD0077","FFFFFF"
69927,1,"T2","Rutten-Koninksem-Tongeren-Berg-Kets.-'sHeren","Rutten - 's Herenelderen/'s Herenelderen - Rutten",3,"","77CCAA","000000"
69928,1,"T3","Herst.-Lauw-Konin-Tongeren-Nerem-Vreren-Diets-Heur","Herstappe - Diets-Heur/Diets-Heur - Herstappe",3,"","1199DD","FFFFFF"
69929,1,"T9","Avondlijn",,3,"","444411","FFFFFF"
69930,1,"700","Belbus Alken - Wellen","Belbus Alken - Wellen/Belbus Alken - Wellen",3,"","FFFFFF","000099"
69931,1,"701","Belbus Bilzen noord","Belbus Bilzen noord/Belbus Bilzen noord",3,"","FFFFFF","000099"
69932,1,"702","Belbus Bilzen oost","Belbus Bilzen oost/Belbus Bilzen oost",3,"","FFFFFF","000099"
69933,1,"703","Belbus Bilzen - Riemst","Belbus Bilzen - Riemst/Belbus Bilzen - Riemst",3,"","FFFFFF","000099"
69934,1,"704","Belbus Bilzen - Spouwen - Rijkhoven","Belbus Bilzen - Spouwen - Rijkhoven/Belbus Bilzen - Spouwen - Rijkhoven",3,"","FFFFFF","000099"
69935,1,"706","Belbus Bilzen - Hoeselt","Belbus Bilzen - Hoeselt/Belbus Bilzen - Hoeselt",3,"","FFFFFF","000099"
69936,1,"707","Belbus Hoeselt","Belbus Hoeselt/Belbus Hoeselt",3,"","FFFFFF","000099"
69937,1,"708","Belbus Borgloon - Heers","Belbus Borgloon - Heers/Belbus Borgloon - Heers",3,"","FFFFFF","000099"
69938,1,"709","Belbus Borgloon - Wellen","Belbus Borgloon - Wellen/Belbus Borgloon - Wellen",3,"","FFFFFF","000099"
69939,1,"710","Belbus Kortessem","Belbus Kortessem/Belbus Kortessem",3,"","FFFFFF","000099"
69940,1,"711","Belbus Lommel oost","Belbus Lommel oost/Belbus Lommel oost",3,"","FFFFFF","000099"
69941,1,"712","Belbus Lommel zuid","Belbus Lommel zuid/Belbus Lommel zuid",3,"","FFFFFF","000099"
69942,1,"713","Belbus Lommel west","Belbus Lommel west/Belbus Lommel west",3,"","FFFFFF","000099"
69943,1,"717","Belbus Schoot - Tessenderlo - Hulst","Belbus Schoot - Tessenderlo - Hulst/Belbus Schoot - Tessenderlo - Hulst",3,"","FFFFFF","000099"
69944,1,"718","Belbus Leopoldsburg","Belbus Leopoldsburg/Belbus Leopoldsburg",3,"","FFFFFF","000099"
69945,1,"719","Belbus Koersel - Stal -Beverlo","Belbus Koersel - Stal -Beverlo/Belbus Koersel - Stal -Beverlo",3,"","FFFFFF","000099"
69946,1,"720","Belbus Kinrooi - Maaseik","Belbus Kinrooi - Maaseik/Belbus Kinrooi - Maaseik",3,"","FFFFFF","000099"
69947,1,"721","Belbus Maaseik - Dilsen","Belbus Maaseik - Dilsen/Belbus Maaseik - Dilsen",3,"","FFFFFF","000099"
69948,1,"724","Belbus Lanaken noord/zuid","Belbus Lanaken noord/zuid/Belbus Lanaken noord/zuid",3,"","FFFFFF","000099"
69949,1,"725","Belbus Dilsen-Stokkem-Lanklaar-Maasmechelen","Belbus Dilsen-Stokkem-Lanklaar-Maasmechelen/Belbus Dilsen-Stokkem-Lanklaar-Maasmechelen",3,"","FFFFFF","000099"
69950,1,"726","Belbus Riemst","Belbus Riemst/Belbus Riemst",3,"","FFFFFF","000099"
69951,1,"729","Belbus Sint-Truiden - Jeuk","Belbus Sint-Truiden - Jeuk/Belbus Sint-Truiden - Jeuk",3,"","FFFFFF","000099"
69952,1,"730","Belbus Landen","Belbus Landen/Belbus Landen",3,"","FFFFFF","000099"
69953,1,"731","Belbus Gingelom","Belbus Gingelom/Belbus Gingelom",3,"","FFFFFF","000099"
69954,1,"732","Belbus Balen noord/oost","Belbus Balen noord/oost/Belbus Balen noord/oost",3,"","FFFFFF","000099"
69955,1,"733","Belbus Balen zuid/west","Belbus Balen zuid/west/Belbus Balen zuid/west",3,"","FFFFFF","000099"
69956,1,"734","Belbus Sint-Truiden - Heers","Belbus Sint-Truiden - Heers/Belbus Sint-Truiden - Heers",3,"","FFFFFF","000099"
69957,1,"735","Belbus Herk-de-Stad - Halen","Belbus Herk-de-Stad - Halen/Belbus Herk-de-Stad - Halen",3,"","FFFFFF","000099"
69958,1,"736","Belbus Tongeren","Belbus Tongeren/Belbus Tongeren",3,"","FFFFFF","000099"
69959,1,"738","Belbus Tongeren Zondagbediening","Belbus Tongeren Zondagbediening/Belbus Tongeren Zondagbediening",3,"","FFFFFF","000099"
69960,1,"741","Belbus Diepenbeek","Belbus Diepenbeek/Belbus Diepenbeek",3,"","FFFFFF","000099"
69961,1,"743","Belbus Hamont - Achel","Belbus Hamont - Achel/Belbus Hamont - Achel",3,"","FFFFFF","000099"
69962,1,"744","Belbus Neerpelt","Belbus Neerpelt/Belbus Neerpelt",3,"","FFFFFF","000099"
69963,1,"745","Belbus Overpelt","Belbus Overpelt/Belbus Overpelt",3,"","FFFFFF","000099"
69964,1,"746","Belbus Bocholt - Bree","Belbus Bocholt - Bree/Belbus Bocholt - Bree",3,"","FFFFFF","000099"
69965,1,"748","Belbus Meeuwen-Gruitrode - Bree","Belbus Meeuwen-Gruitrode - Bree/Belbus Meeuwen-Gruitrode - Bree",3,"","FFFFFF","000099"
69966,1,"751","Belbus Laakdal - Tessenderlo","Belbus Laakdal - Tessenderlo/Belbus Laakdal - Tessenderlo",3,"","FFFFFF","000099"
69967,1,"752","Belbus Peer","Belbus Peer/Belbus Peer",3,"","FFFFFF","000099"
69968,1,"753","Belbus Zonhoven","Belbus Zonhoven/Belbus Zonhoven",3,"","FFFFFF","000099"
69969,1,"S1","Nieuwenhoven - Melveren - Sint-Truiden - Ordingen","Nieuwenhoven - Ordingen/Ordingen - Nieuwenhoven",3,"","229922","FFFFFF"
69970,1,"S2","Kortenbos-Zepperen-St-Truiden-Nieuwerkerken-Kozen","Kozen Kerk - Kortenbos/Kortenbos - Kozen Kerk",3,"","8899AA","000000"
69971,1,"803","Genk - Opglabbeek Bewel","Genk - Opglabbeek Bewel/Opglabbeek Bewel - Genk",3,"","FFFFFF","C5AA77"
69972,1,"S10","Belbus Avondlijn Sint-Truiden","Belbus Avondlijn Sint-Truiden/Belbus Avondlijn Sint-Truiden",3,"","771133","FFFFFF"
69973,1,"S11","Belbus Sint-Truiden","Belbus Sint-Truiden/Belbus Sint-Truiden",3,"","FFFFFF","000099"
69974,1,"S12","Belbus Sint-Truiden","Belbus Sint-Truiden/Belbus Sint-Truiden",3,"","FFFFFF","000099"
70002,1,"101","Marktbus Vlezenbeek - Halle","Halle - Vlezenbeek/Vlezenbeek - Halle",3,"","0044BB","FFFFFF"
70003,1,"102","Marktbus Leerbeek - Galmaarden - Ninove","Ninove - Leerbeek/Leerbeek - Ninove",3,"","1199DD","FFFFFF"
70004,1,"103","Marktbus Ternat","van de markt/naar de markt",3,"","0044BB","FFFFFF"
70005,1,"104","Marktbus Eizeringen - Lennik","Eizeringen - Lennik/Lennik - Eizeringen",3,"","BB0022","FFFFFF"
70006,1,"107","Marktbus Halle Europawijk - Halle Centrum","Halle Centrum - Halle Europawijk/Halle Europawijk - Halle Centrum",3,"","0044BB","FFFFFF"
70007,1,"116","Brussel-Itterbeek-Ternat","Ternat - Brussel/Brussel - Ternat",3,"","BB0022","FFFFFF"
70008,1,"117","Brussel-Itterbeek-Dilbeek Rondenbos","Dilbeek Rondenbos - Brussel/Brussel - Dilbeek Rondenbos",3,"","991199","FFFFFF"
70009,1,"118","Brussel - Itterbeek - Schepdaal","Schepdaal - Brussel/Brussel - Schepdaal",3,"","EE8822","FFFFFF"
70010,1,"126","Snelbus Brussel - Ninove","Ninove - Brussel/Brussel - Ninove",3,"","229922","FFFFFF"
70011,1,"127","Brussel - Ninove via de dorpen","Ninove - Brussel/Brussel - Ninove",3,"","995511","FFFFFF"
70012,1,"128","Brussel - Ninove via de N8","Ninove - Brussel/Brussel - Ninove",3,"","FF88AA","000000"
70013,1,"R29","Brussel Noord - Dilbeek Zuurweide","Dilbeek Zuurweide - Brussel Noord/Brussel Noord - Dilbeek Zuurweide",3,"","8899AA","000000"
70014,1,"136","Groot-bijgaarden - Diesdelle - Alsemberg","Alsemberg - Groot-Bijgaarden/Groot-Bijgaarden - Alsemberg",3,"","0099AA","000000"
70015,1,"140","Snelbus Leerbeek - Brussel","Leerbeek - Brussel/Brussel - Leerbeek",3,"","FFCC11","000000"
70016,1,"141","Leerbeek - Lennik - Brussel","Leerbeek - Brussel/Brussel - Leerbeek",3,"","444411","FFFFFF"
70017,1,"142","Leerbeek - Gaasbeek - Brussel","Leerbeek - Brussel/Brussel - Leerbeek",3,"","FFCCAA","000000"
70018,1,"144","Leerbeek - St.P.Leeuw - Brussel","Leerbeek - Brussel/Brussel - Leerbeek",3,"","BBDD00","000000"
70019,1,"145","Pepingen - Sint-Pieters-Leeuw - Brussel","Pepingen - Sint-Pieters-Leeuw - Brussel/Brussel - Sint-Pieters-Leeuw - Pepingen",3,"","77CCAA","000000"
70020,1,"52","Vlezenbeek - Alsemberg - Sint-Genesius-Rode","Vlezenbeek - Alsemberg - Sint-Genesius-Rode/Sint-Genesius-Rode - Alsemberg - Vlezenbeek",3,"","229922","FFFFFF"
70021,1,"153","Anderlecht - Drogenbos- Halle - Ninove","Ninove - Drogenbos - Anderlecht/Anderlecht - Drogenbos -  Ninove",3,"","BB0022","FFFFFF"
70022,1,"154","Anderlecht - Drogenbos - Beersel - Halle","Halle - Drogenbos - Anderlecht/Anderlecht - Drogenbos - Halle",3,"","0099AA","000000"
70023,1,"155","Anderlecht - Drogenbos - Rode - Halle","Halle - Drogenbos - Anderlecht/Anderlecht - Drogenbos - Halle",3,"","AACCEE","000000"
70024,1,"156","Halle - Lembeek","Lembeek - Halle/Halle - Lembeek",3,"","771133","FFFFFF"
70025,1,"160","Leerbeek - Herne - Edingen","Edingen - Leerbeek/Leerbeek - Edingen",3,"","8899AA","000000"
70026,1,"161","Leerbeek - Geraardsbergen","Geraardsbergen - Leerbeek/Leerbeek - Geraardsbergen",3,"","FF88AA","000000"
70027,1,"162","Leerbeek - Vollezele - Ninove","Ninove - Leerbeek/Leerbeek - Ninove",3,"","0099AA","000000"
70028,1,"163","Roosdaal - Lennik - Halle","Halle - Roosdaal/Roosdaal - Halle",3,"","0044BB","FFFFFF"
70029,1,"164","Leerbeek - Heikruis - Halle","Halle - Leerbeek/Leerbeek - Halle",3,"","FFCC11","000000"
70030,1,"165","Leerbeek - Ternat - Asse","Leerbeek - Ternat - Asse/Asse - Ternat - Leerbeek",3,"","991199","FFFFFF"
70031,1,"170","Brussel - Sint-Pieters-Leeuw - Halle","Halle - St.P.Leeuw - Brussel/Brussel - St.P.Leeuw - Halle",3,"","005555","FFFFFF"
70032,1,"171","Brussel - Brukom - Halle via N6","Halle - Brukom - Brussel/Brussel - Brukom - Halle",3,"","DD0077","FFFFFF"
70033,1,"212","Snelbus Brussel - Asse - Aalst","Aalst - Brussel/Brussel - Aalst",3,"","DD0077","FFFFFF"
70034,1,"213","Brussel - Asse - Ternat - Teralfene - Aalst","Aalst - Brussel/Brussel - Aalst",3,"","AACCEE","000000"
70035,1,"214","Brussel-Asse-Aalst","Aalst - Brussel/Brussel - Aalst",3,"","77CCAA","000000"
70036,1,"215","Asse Terheide - Asbeek - Asse","Asse Terheide - Asbeek - Asse/Asse - Asbeek - Asse Terheide",3,"","229922","FFFFFF"
70037,1,"216","Asse - Mollem - Asse","Asse - Mollem - Asse/Asse - Mollem - Asse",3,"","EE8822","FFFFFF"
70038,1,"225","Vilvoorde - Steenokkerzeel - Kortenberg","Vilvoorde - Kortenberg/Kortenberg - Vilvoorde",3,"","444411","FFFFFF"
70039,1,"230","Brussel - Grimbergen - Humbeek","Brussel - Humbeek/Humbeek - Brussel",3,"","FF88AA","000000"
70040,1,"231","Brussel - Het Voor - Grimbergen - Kapelle-o/d-Bos","Brussel - Kapelle-op-den-Bos/Kapelle-op-den-Bos - Brussel",3,"","C5AA77","000000"
70041,1,"232","Brussel - Het Voor - Grimbergen - Verbrande Brug","Brussel - Grimbergen Verbrande Brug/Grimbergen Verbrande Brug - Brussel",3,"","DD0077","FFFFFF"
70042,1,"240","Brussel - Wemmel","Brussel - Wemmel/Wemmel - Brussel",3,"","229922","FFFFFF"
70043,1,"241","Brussel - Wemmel - Drijpikkel","Brussel - Strombeek-Bever/Strombeek-Bever - Brussel",3,"","BB0022","FFFFFF"
70044,1,"242","Brussel - Wemmel - Asse","Brussel - Asse/Asse - Brussel",3,"","FFCC11","000000"
70045,1,"243","Brussel - Wemmel - Zellik","Brussel - Zellik/Zellik - Brussel",3,"","0044BB","FFFFFF"
70046,1,"245","Brussel - Dendermonde","Brussel - Dendermonde/Dendermonde - Brussel",3,"","EE8822","FFFFFF"
70047,1,"250","Brussel - Londerzeel - Breendonk - Puurs","Brussel - Londerzeel - Liezele - Puurs/Puurs - Liezele - Londerzeel - Brussel",3,"","FFCCAA","000000"
70048,1,"251","Brussel - Steenhuffel - Londerzeel - Malderen","Brussel - Malderen/Malderen - Brussel",3,"","995511","FFFFFF"
70049,1,"355","Brussel Noord - Ternat - Liedekerke","Brussel Noord - Ternat - Liedekerke/Liedekerke - Ternat - Brussel Noord",3,"","8899AA","000000"
70050,1,"260","Brussel - Nieuwenrode - Willebroek - Puurs","Brussel - Puurs/Puurs - Brussel",3,"","8899AA","000000"
70051,1,"261","Vilvoorde - Nieuwenrode - Londerzeel","Vilvoorde - Londerzeel/Londerzeel - Vilvoorde",3,"","229922","FFFFFF"
70052,1,"270","Brussel - Haacht - Keerbergen","Brussel - Keerbergen/Keerbergen - Brussel",3,"","BB0022","FFFFFF"
70053,1,"271","Brussel - Steenok. - Kortenberg - Neder. - Kampenh","Brussel - Kampenhout/Kampenhout - Brussel",3,"","991199","FFFFFF"
70054,1,"272","Brussel - Zaventem Luchthaven","Brussel - Zaventem/Zaventem - Brussel",3,"","FFCC11","000000"
70055,1,"280","Mechelen - Grimbergen Verbrande Brug","Vilvoorde - Mechelen/Mechelen - Vilvoorde",3,"","EE8822","FFFFFF"
70056,1,"282","Mechelen - Zaventem","Zaventem - Vilvoorde - Mechelen/Mechelen - Vilvoorde - Zaventem",3,"","0044BB","FFFFFF"
70057,1,"284","Mechelen - Boortmeerbeek - Leuven","Mechelen - Leuven/Leuven - Mechelen",3,"","DD0077","FFFFFF"
70058,1,"285","Mechelen - Kampenhout - Leuven","Mechelen - Leuven/Leuven - Mechelen",3,"","005555","FFFFFF"
70059,1,"287","Houtem - Vilvoorde Kliniek","Vilvoorde - Houtem/Houtem - Vilvoorde",3,"","1199DD","FFFFFF"
70060,1,"288","Mechelen - Londerzeel","Londerzeel - Mechelen/Mechelen - Londerzeel",3,"","BB0022","FFFFFF"
70061,1,"289","Mechelen - Breendonk","Breendonk - Mechelen/Mechelen - Breendonk",3,"","BBDD00","000000"
70062,1,"1","Heverlee Woudlucht - Leuven Station","Heverlee - Leuven/Leuven - Heverlee",3,"","DD0077","FFFFFF"
70063,1,"2","Heverlee Campus - Leuven - Kessel-Lo Hulsberg","Heverlee - Kessel-Lo/Kessel-Lo - Heverlee",3,"","77CCAA","000000"
70064,1,"3","Leuven - Pellenberg - Lubbeek","Leuven - Pellenberg - Lubbeek/Lubbeek - Pellenberg - Leuven",3,"","991199","FFFFFF"
70065,1,"4","Herent - Leuven - Haasrode Brabanthal","Haasrode - Herent/Herent - Haasrode",3,"","EE8822","FFFFFF"
70066,1,"5","Wakkerzeel - Wijgmaal - Leuven - Vaalbeek","Vaalbeek - Wakkerzeel/Wakkerzeel - Vaalbeek",3,"","FFCC11","000000"
70067,1,"6","Wijgmaal - Leuven - Neervelp - Hoegaarden","Hoegaarden - Wijgmaal/Wijgmaal - Hoegaarden",3,"","BBDD00","000000"
70068,1,"7","Bierbeek Centrum - Leuven - Heverlee - Bertem","Bertem - Bierbeek/Bierbeek - Bertem",3,"","229922","FFFFFF"
70069,1,"8","Bierbeek Centrum - Leuven - Heverlee - Bertem","Bertem - Bierbeek/Bierbeek - Bertem",3,"","1199DD","FFFFFF"
70070,1,"9","Korbeek-Lo Pimberg - Leuven - Heverlee - Bertem","Bertem - Korbeek-Lo/Korbeek-Lo - Bertem",3,"","0044BB","FFFFFF"
70071,1,"310","Leuven - Holsbeek - Aarschot","Leuven - Aarschot/Aarschot - Leuven",3,"","995511","FFFFFF"
70072,1,"313","Tienen - St-Truiden","Tienen - St-Truiden/St-Truiden - Tienen",3,"","BB0022","FFFFFF"
70073,1,"315","Kraainem - Tervuren - Leefdaal - Leuven","Kraainem - Terv. - Leefd. - Leuven/Leuven - Leefd. - Terv. - Kraainem",3,"","991199","FFFFFF"
